Timestamp,name,reb,team,age,games_played,win,loose,minutes_played,points,field_goal_made,field_goal_attempted,three_made,three_attempted,free_made,free_attempted,of_r,df_r,assist,turnover,steals,block
13/08/2023 04:37:11,Wendell Moore Jr.,18,MIN,21,29,16,13,152.7,42,18,43,2,17,4,5,4,14,18,8,8,5
13/08/2023 04:37:52,Jason Preston,22,LAC,23,14,4,10,123.8,41,18,41,5,18,0,2,2,20,27,10,2,0
13/08/2023 04:38:33,Omer Yurtseven,23,MIA,25,9,5,4,83.2,40,16,27,3,7,5,6,8,15,2,4,2,2
13/08/2023 04:39:15,Xavier Cooks,38,WAS,27,10,2,8,125.8,38,17,28,0,1,4,10,16,22,6,8,6,4
13/08/2023 04:39:56,Jared Butler,4,OKC,22,6,3,3,76.5,37,15,32,7,14,0,0,1,3,8,5,5,0
13/08/2023 04:40:37,Olivier Sarr,31,OKC,24,9,5,4,113.6,36,15,30,1,8,5,7,12,19,4,4,1,5
13/08/2023 04:41:18,Vit Krejci,26,ATL,23,29,15,14,165.4,36,15,37,5,21,1,2,6,20,17,5,5,1
13/08/2023 04:41:58,Cody Martin,24,CHA,27,7,2,5,133.7,35,14,36,3,14,4,7,8,16,11,2,4,1
13/08/2023 04:42:41,Nerlens Noel,46,BKN,29,17,4,13,194.7,35,13,36,1,2,8,12,10,36,10,13,16,10
13/08/2023 04:43:22,Isaiah Mobley,20,CLE,23,12,8,4,84.2,31,12,28,3,8,4,4,4,16,3,1,4,3
13/08/2023 04:44:04,Vince Williams Jr.,15,MEM,22,15,7,8,104.6,30,12,40,4,28,2,2,4,11,4,5,6,2
13/08/2023 04:44:45,Greg Brown III,19,POR,21,16,10,6,93.1,28,11,28,1,7,5,12,2,17,3,6,4,5
13/08/2023 04:45:27,Jordan Hall,12,SAS,21,9,1,8,82.7,28,9,28,3,15,7,9,3,9,11,7,1,0
13/08/2023 04:46:08,Joshua Primo,13,SAS,20,4,3,1,93.4,28,9,26,3,12,7,9,2,11,18,11,1,2
13/08/2023 04:46:49,Udonis Haslem,11,MIA,43,7,4,3,72.1,27,10,29,3,9,4,5,4,7,0,1,1,2
13/08/2023 04:47:30,Ryan Arcidiacono,15,POR,29,20,9,11,172.4,26,9,37,8,23,0,0,0,15,23,7,5,0
13/08/2023 04:48:10,Mac McClung,10,PHI,24,2,2,0,41.1,25,9,20,4,11,3,5,3,7,9,3,0,0
13/08/2023 04:48:51,Noah Vonleh,48,BOS,27,23,17,6,171.6,25,11,24,1,4,2,2,18,30,7,11,2,8
13/08/2023 04:49:32,Sam Merrill,9,CLE,27,5,4,1,58.5,25,9,22,5,18,2,2,0,9,5,0,4,0
13/08/2023 04:50:13,Gabe York,6,IND,29,3,1,2,55.8,24,8,21,6,18,2,2,0,6,5,0,2,0
13/08/2023 04:50:53,Keon Ellis,8,SAC,23,16,7,9,70.9,24,7,16,6,12,4,7,4,4,6,1,5,1
13/08/2023 04:51:34,Micah Potter,16,UTA,25,7,4,3,52.4,24,10,15,4,7,0,0,3,13,4,2,1,0
13/08/2023 04:52:15,Ryan Rollins,12,GSW,20,12,5,7,62.1,23,7,20,3,9,6,6,3,9,6,16,1,1
13/08/2023 04:52:56,Jarrell Brantley,6,UTA,27,4,0,4,39,22,8,14,4,9,2,2,1,5,3,2,0,2
13/08/2023 04:53:39,PJ Dozier,14,SAC,26,16,11,5,79.3,22,10,33,2,16,0,0,1,13,10,5,6,1
13/08/2023 04:54:21,Jack White,17,DEN,25,17,13,4,66,21,8,19,3,9,2,3,6,11,4,2,3,2
13/08/2023 04:55:03,Trevelin Queen,17,IND,26,7,2,5,70,21,7,29,2,15,5,5,8,9,6,7,2,5
13/08/2023 04:55:45,Tyrese Martin,12,ATL,24,16,10,6,65.5,21,9,23,1,7,2,2,5,7,2,2,1,0
13/08/2023 04:56:25,Carlik Jones,5,CHI,25,7,4,3,56,20,6,15,3,6,5,8,1,4,6,2,2,0
13/08/2023 04:57:06,Justin Jackson,17,BOS,28,23,15,8,107.4,20,7,27,5,20,1,2,2,15,9,2,4,4
13/08/2023 04:57:47,Louis King,4,PHI,24,1,1,0,28.8,20,8,13,4,8,0,1,2,2,2,2,1,0
13/08/2023 04:58:31,Ron Harper Jr.,7,TOR,23,9,6,3,47.5,20,8,16,3,9,1,1,3,4,4,0,0,1
13/08/2023 04:59:17,JD Davison,9,BOS,20,12,11,1,65.7,19,8,19,2,7,1,2,2,7,11,4,2,2
13/08/2023 05:00:08,Tony Bradley,11,CHI,25,12,5,7,33.4,19,6,12,3,5,4,4,1,10,1,1,1,1
13/08/2023 05:00:51,Andre Iguodala,17,GSW,39,8,3,5,112.6,17,7,15,1,9,2,3,3,14,19,9,4,3
13/08/2023 05:01:32,Justin Minaya,15,POR,24,4,0,4,88.8,17,7,23,3,12,0,1,3,12,4,4,2,5
13/08/2023 05:02:12,Michael Carter-Williams,5,ORL,31,4,1,3,44.5,17,6,14,1,3,4,7,1,4,7,4,1,1
13/08/2023 05:02:54,Xavier Sneed,5,CHA,25,4,0,4,48.2,17,5,10,3,6,4,4,0,5,5,3,0,1
13/08/2023 05:03:35,Buddy Boeheim,6,DET,23,10,2,8,90.1,16,5,27,4,25,2,2,2,4,4,0,2,0
13/08/2023 05:04:15,RaiQuan Gray,9,BKN,23,1,0,1,35.1,16,6,12,2,5,2,2,3,6,7,4,0,1
13/08/2023 05:04:56,Darius Days,6,HOU,23,4,0,4,25,15,5,12,3,10,2,2,1,5,1,0,0,1
13/08/2023 05:05:37,Jamaree Bouyea,6,WAS,24,5,2,3,70.5,15,6,14,2,6,1,2,1,5,4,4,4,2
13/08/2023 05:06:18,Scotty Pippen Jr.,4,LAL,22,6,1,5,31.5,14,4,12,1,3,5,9,2,2,2,2,2,1
13/08/2023 05:06:58,Jay Scrubb,6,ORL,22,2,1,1,30.1,13,5,7,2,2,1,2,0,6,1,3,2,0
13/08/2023 05:07:38,Neemias Queta,11,SAC,23,5,1,4,28.7,12,6,9,0,0,0,2,5,6,1,1,0,2
13/08/2023 05:08:18,Justin Champagnie,8,BOS,22,5,4,1,34.3,11,5,15,1,5,0,0,3,5,4,0,1,0
13/08/2023 05:08:59,Facundo Campazzo,2,DAL,32,8,2,6,52.2,10,3,13,3,11,1,2,0,2,9,3,6,0
13/08/2023 05:09:39,Lester Quinones,3,GSW,22,4,4,0,18.1,10,2,5,2,4,4,6,1,2,2,5,1,0
13/08/2023 05:10:20,Cole Swider,7,LAL,24,7,2,5,41.1,9,3,9,3,8,0,0,1,6,4,0,0,0
13/08/2023 05:11:00,Isaiah Todd,12,WAS,21,6,2,4,61.4,9,3,19,1,10,2,2,2,10,4,2,1,0
13/08/2023 05:11:42,Joe Wieskamp,4,TOR,23,9,6,3,49.7,9,3,14,3,12,0,0,0,4,3,1,0,0
13/08/2023 05:12:26,Kendall Brown,6,IND,20,6,1,5,40.3,9,4,7,0,1,1,2,2,4,3,2,4,0
13/08/2023 05:13:07,Trevor Hudgins,0,HOU,24,5,0,5,28.3,9,2,9,2,8,3,3,0,0,3,1,0,0
13/08/2023 05:13:48,Tyler Dorsey,2,DAL,27,3,2,1,8.3,9,4,5,1,2,0,0,1,1,0,0,0,0
13/08/2023 05:14:30,Alize Johnson,10,SAS,27,4,1,3,29.5,7,3,6,0,2,1,2,2,8,1,4,1,0
13/08/2023 05:15:21,Chance Comanche,3,POR,27,1,0,1,20.8,7,3,5,0,0,1,4,2,1,0,0,0,1
13/08/2023 05:16:02,Xavier Moon,3,LAC,28,4,2,2,19.6,7,3,9,1,3,0,0,0,3,5,1,0,0
13/08/2023 05:16:44,Leandro Bolmaro,7,UTA,22,14,8,6,68.5,6,3,20,0,4,0,0,4,3,7,7,3,1
13/08/2023 05:17:26,Marko Simonovic,2,CHI,23,7,3,4,19.6,6,2,7,1,4,1,2,1,1,0,0,0,0
13/08/2023 05:18:07,Mfiondu Kabengele,10,BOS,25,4,3,1,36.4,6,2,7,0,3,2,2,5,5,0,1,2,0
13/08/2023 05:18:48,Vernon Carey Jr.,11,UTA,22,11,8,3,28.5,6,2,8,0,0,2,2,3,8,3,2,2,2
13/08/2023 05:19:28,Dylan Windler,0,CLE,26,3,3,0,10.4,5,2,3,1,2,0,0,0,0,1,1,1,0
13/08/2023 05:20:09,Kobi Simmons,4,CHA,25,5,1,4,27.8,5,1,6,1,5,2,2,1,3,5,1,0,2
13/08/2023 05:20:50,Malcolm Hill,3,CHI,27,5,4,1,9.2,5,2,4,1,3,0,0,0,3,0,0,0,0
13/08/2023 05:21:30,Braxton Key,1,DET,26,3,0,3,9.1,4,1,1,0,0,2,2,0,1,0,0,0,0
13/08/2023 05:22:11,Dereon Seabron,1,NOP,23,5,2,3,11.6,4,2,5,0,0,0,0,1,0,0,0,0,0
13/08/2023 05:22:52,Donovan Williams,2,ATL,21,2,1,1,4.3,4,2,5,0,2,0,0,0,2,0,0,0,0
13/08/2023 05:23:33,Devon Dotson,10,WAS,23,6,1,5,53.1,3,1,10,1,4,0,0,6,4,8,3,5,0
13/08/2023 05:24:14,Jacob Gilyard,4,MEM,24,1,0,1,40.8,3,1,3,1,3,0,0,0,4,7,2,3,0
13/08/2023 05:24:54,Jordan Schakel,0,WAS,25,2,0,2,6.2,3,1,2,1,1,0,0,0,0,1,0,1,0
13/08/2023 05:25:35,Trevor Keels,2,NYK,19,3,3,0,8,3,1,4,1,4,0,0,0,2,0,0,0,0
13/08/2023 05:26:16,Chima Moneke,2,SAC,27,2,1,1,7.9,2,1,2,0,0,0,2,2,0,1,2,0,0
13/08/2023 05:26:58,Chris Silva,0,DAL,26,1,1,0,3,2,1,1,0,0,0,0,0,0,0,1,0,0
13/08/2023 05:27:41,Stanley Umude,0,DET,24,1,0,1,2.1,2,0,1,0,1,2,2,0,0,0,0,1,1
13/08/2023 05:28:22,Alondes Williams,1,BKN,24,1,1,0,5.3,0,0,0,0,0,0,0,0,1,0,2,0,0
13/08/2023 05:29:04,Deonte Burton,0,SAC,29,2,1,1,6.5,0,0,2,0,1,0,0,0,0,0,0,0,0
13/08/2023 05:29:45,Frank Jackson,2,UTA,25,1,0,1,5,0,0,3,0,1,0,0,1,1,1,0,0,0
13/08/2023 05:30:26,Michael Foster Jr.,0,PHI,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13/08/2023 05:31:07,Sterling Brown,8,LAL,28,4,2,2,24.4,0,0,4,0,2,0,0,3,5,2,0,3,0
